shap_avg_er_wait_minutes,shap_hospital_overall_rating,shap_MORT_30_AMI,shap_MORT_30_HF,shap_MORT_30_PN,shap_READM_30_AMI,shap_READM_30_HF,shap_OP_18b,shap_OP_22,shap_COMP_HIP_KNEE,shap_median_income,shap_poverty_rate,shap_unemployment_rate,shap_pct_uninsured,shap_pct_college_educated,shap_bed_count,shap_pct_metro,shap_pct_rural,shap_avg_rucc_score,shap_deprivation_index,shap_hospital_type,shap_hospital_ownership,shap_emergency_services,facility_id,predicted_satisfaction,actual_satisfaction,top_negative_feature,top_positive_feature
0.1642508,0.10764573,0.10826667,0.21713912,0.041026056,0.0966939,0.08383041,0.3720848,0.01238253,-0.102927044,0.055155504,-0.12096343,0.100831725,-0.101569414,-0.03455555,-0.09699074,-0.38719627,-0.053099904,-0.05107796,-0.067543946,-0.21384732,-0.375557,0.08487329,1064,72.81,72.88,pct_metro,OP_18b
0.20905091,0.31199563,0.10396651,0.29717362,0.03938718,0.07909698,0.12398538,0.4540402,0.0531977,-0.10253454,0.034327153,-0.1275655,0.10358323,-0.095080644,-0.03289935,-1.0716734,-0.36241633,-0.039376345,-0.06988424,-0.07979009,0.10442336,-0.43931955,0.13853662,1065,72.61,72.88,bed_count,OP_18b
0.11223094,0.07486925,0.11632861,0.18826227,0.046125934,0.093540564,0.076797955,0.24906537,0.008754128,-0.11610762,0.05965052,-0.11612343,0.10595061,-0.10216422,-0.03654289,0.12829317,-0.35843155,-0.051244855,-0.050808452,-0.064953476,-0.26257518,-0.35274366,0.08278885,1066,72.81,72.88,pct_metro,OP_18b
0.16298169,0.19875379,0.1042307,0.26624534,0.02589116,0.09574722,0.09186681,0.41357642,0.043010134,-0.10402757,0.043864135,-0.12476032,0.107382424,-0.101220585,-0.03273823,-0.5422742,-0.3954888,-0.05536357,-0.068363145,-0.07017301,5.822455e-05,-0.40206227,0.108252324,1067,72.74,72.88,bed_count,OP_18b
0.0260928,0.03915571,0.10514832,0.15136267,0.06650518,0.085747495,0.07536022,0.20280683,-0.010501259,-0.13493757,0.04126499,-0.1209675,0.0954198,-0.10845662,-0.040405177,0.30721536,-0.34150743,-0.07609516,-0.047028266,-0.08072734,-0.2547031,-0.33322752,0.08180612,1068,72.7,72.88,pct_metro,bed_count
0.1314961,0.13253345,0.10702621,0.23078027,-0.02616601,0.09606543,0.061011743,0.28996855,0.036618315,-0.09192915,0.053552177,-0.12485726,0.11427011,-0.100470744,-0.04936682,-0.5296795,-0.30082497,-0.053988732,-0.055252142,-0.07611662,-0.10678119,0.13065486,0.074606314,1069,72.92,72.88,bed_count,OP_18b
-0.01008498,0.030385414,0.11378061,0.13160259,0.045482825,0.0813108,0.07762572,0.11756178,-0.060378842,-0.16210973,0.038603365,-0.16188939,0.091695115,-0.12177182,-0.055169653,0.74350935,-0.33646867,-0.07628739,-0.073710866,-0.10486189,-0.28741187,-0.2899018,0.08974617,1070,72.8,72.88,pct_metro,bed_count
-0.03640486,0.025324019,0.1054829,0.13894394,0.04345851,0.0813985,0.07139789,0.11067911,-0.061714582,-0.16226631,0.031660907,-0.14672007,0.09198706,-0.12500696,-0.048646387,0.6134441,-0.3512492,-0.07659663,-0.07371153,-0.109862156,-0.23202534,-0.2992209,0.09506664,1071,72.66,72.88,pct_metro,bed_count
0.0844263,-0.0065602,0.11474481,0.16868122,0.013767143,0.09431573,0.04991269,0.14506233,-0.005735581,-0.112219185,0.060694765,-0.11815816,0.11610381,-0.10245445,-0.060057633,0.106146,-0.25577614,-0.05323863,-0.04638152,-0.06737061,-0.28737155,0.124811985,0.06424046,1072,73.0,72.88,hospital_type,MORT_30_HF
0.0066840504,-0.01955415,0.110775396,0.1279905,-0.009383324,0.08318466,0.05317641,0.07847741,-0.034363635,-0.13597424,0.055172894,-0.13657694,0.09806218,-0.1125551,-0.05758418,0.46030316,-0.2600494,-0.08501846,-0.045658957,-0.08091867,-0.31638438,0.14375785,0.06869726,1073,72.97,72.88,hospital_type,bed_count
0.021569995,0.04394983,0.10513323,0.14448752,0.0664869,0.08568251,0.075385496,0.20280683,-0.007539572,-0.14082067,0.041305125,-0.12553123,0.094841935,-0.10845662,-0.039775766,0.3356704,-0.33945638,-0.07609516,-0.047028266,-0.0808593,-0.27523854,-0.32902792,0.08243276,1074,72.7,72.88,pct_metro,bed_count
0.017377364,-0.1017353,0.1017026,0.09170683,-0.009739265,0.077702075,0.04609114,0.049083862,-0.06446883,-0.16502558,0.049726386,-0.12287653,0.09820002,-0.15089436,-0.07971741,0.9653074,-0.23993199,-0.084515125,-0.04457758,-0.09821776,-0.60019565,0.16894278,0.07170092,1075,72.95,72.88,hospital_type,bed_count
-0.0050939443,-0.007652881,0.10216347,0.13764045,0.0020211143,0.08629829,0.04588212,0.12021285,-0.0053462433,-0.12755707,0.047481697,-0.1296224,0.10374699,-0.10722649,-0.04892,0.2657171,-0.24954353,-0.073261805,-0.04198597,-0.07778215,-0.29724813,0.14002247,0.061383847,1076,72.92,72.88,hospital_type,bed_count
0.11567455,0.07706471,0.10435808,0.19257006,0.047482014,0.09487106,0.0806251,0.25193682,0.0091716405,-0.11063348,0.0603151,-0.11947298,0.10484435,-0.102409005,-0.03597158,0.1813746,-0.36216432,-0.05094571,-0.050854955,-0.066708356,-0.2988575,-0.35953,0.08437613,1077,72.82,72.88,pct_metro,OP_18b
-0.45374185,-0.1057231,-0.22694874,0.17181832,0.095721245,-0.16950789,-0.0184677,-0.36168125,-0.031727873,-0.08361176,0.05724641,0.23257191,0.12160188,-0.15229076,-0.01966017,-2.402104,0.21976049,0.026096266,0.11244486,-0.07953195,-0.015437685,0.13711025,0.08694446,1078,70.12,70.38,bed_count,poverty_rate
0.53087425,-2.9309933,0.4504936,1.5377823,2.0317597,-0.57356817,0.9315863,0.05406728,0.03557214,-0.021188118,0.11375844,0.55617195,0.1691199,-0.08474985,-0.0015829813,-0.5443889,0.6473586,0.11966762,0.25430083,0.11452277,-0.06972957,0.07646584,-0.014581841,1079,76.36,77.62,hospital_overall_rating,MORT_30_PN
0.33583716,0.1329002,-1.0208994,0.55251724,0.018432986,-0.20245354,-0.061316643,0.16082059,0.32114694,-0.06306139,0.038520277,0.2656515,0.12656562,-0.21271852,-0.04917557,-1.9378996,0.30543625,0.063446224,0.10527979,-0.046895377,-0.13778403,0.11520723,-0.014089183,1080,71.77,72.5,bed_count,MORT_30_HF
-0.20930396,1.4421483,0.6711184,-0.3416195,0.23803326,-0.4823658,0.035960358,-0.2254077,-0.0027322369,0.35273325,0.040446028,0.27800244,0.14618328,-0.089408286,-0.010900289,-2.8331861,0.23818208,0.024251264,0.092191644,-0.051924028,-0.037631,0.14598887,-0.03401716,1081,72.36,75.62,bed_count,hospital_overall_rating
0.4247434,-4.200207,0.30536208,0.02446321,0.34089473,-0.23633692,0.10842866,0.2575679,-0.007753484,1.2266616,0.075391494,0.100817055,0.10369378,-0.35540923,-0.07864531,-2.8069339,0.33702597,0.029305052,0.07610807,0.034467228,-0.095721684,0.19608536,-0.011188372,1082,68.82,69.25,hospital_overall_rating,COMP_HIP_KNEE
-0.6285143,-2.5638628,-0.20758136,-0.029819857,0.016671145,-0.14809555,0.3023106,-0.3207931,0.029520506,0.33915547,-0.092295654,0.22516549,0.13062625,-0.28780183,-0.11501445,-2.8171399,0.39213592,0.03265818,0.16710834,-0.081974134,-0.21927744,0.39703748,-0.01769201,1083,67.48,65.62,bed_count,hospital_ownership
-0.435302,1.6637607,-0.29787353,-0.19673514,-0.24948688,-0.24638829,-0.47160214,-0.27926385,-0.039002072,0.37707815,0.04159298,0.14261128,0.15308164,-0.20647271,-0.056388706,-0.5447267,0.1891432,0.011871056,0.0872352,-0.017105838,0.11516345,0.15774336,-0.018249614,1084,72.85,79.75,bed_count,hospital_overall_rating
0.11899615,1.4631046,-0.14304675,-0.035370186,-0.036172446,0.017156554,-0.042048935,-0.06651417,-0.1148375,0.47874844,0.015771551,0.26108003,0.1662389,-0.062046845,-0.026949381,-2.546664,0.2978415,0.025661983,0.10615169,-0.018665964,-0.06077382,0.15924847,-0.02006498,1085,72.91,74.5,bed_count,hospital_overall_rating
-0.3594146,-2.7619467,-0.24079749,-0.05446396,0.2376701,-0.05862532,0.76288927,-0.22229877,-0.13872288,-0.0874209,-0.057467375,0.42113358,0.19005248,-0.19506432,-0.07751902,-2.559536,0.4469683,0.06690925,0.16794832,-0.023177424,-0.16004331,0.1842674,0.07341037,1086,68.53,73.0,hospital_overall_rating,READM_30_HF
-0.28386468,-0.25492927,-0.4743415,-0.20296828,-0.030443305,-0.14789443,0.8837226,-0.11905499,-0.14054452,-0.18381208,0.1234617,0.2746914,0.10719006,-0.25781256,0.023261312,1.9358519,0.3248062,0.05798054,0.07624468,-0.10218293,0.07565842,-0.14279589,-0.038067937,1087,74.48,74.88,MORT_30_AMI,bed_count
-0.13989723,4.727455,-0.294037,-0.12399588,0.2573711,0.008011172,0.19669096,-0.09675908,0.13424827,-0.013425921,0.14626291,0.22964971,0.20634764,-0.09936507,0.07620637,-1.9269339,0.3042175,0.02628024,0.09599609,-0.029235063,-0.11422143,0.09238698,-0.036866583,1088,76.6,78.0,bed_count,hospital_overall_rating
-0.93883467,-0.28901938,-0.83269507,-0.19225377,-0.021803152,-0.36723018,-0.17345326,-0.6558478,-0.08681358,0.22245659,0.044337835,0.18540938,0.08943252,-0.1914085,-0.071752355,-1.0531688,0.2643138,0.030602075,0.09106037,-0.054789636,-0.012603145,0.02977986,-0.014033349,1089,68.98,66.25,bed_count,pct_metro
-0.35607797,-0.020448804,-0.512824,-0.0078846235,0.11372269,-0.3029184,-0.112914205,-0.2313329,-0.049261875,-0.113794476,0.0552404,0.23618406,0.0850759,-0.18159966,-0.025889361,0.6976886,0.24876837,0.035323065,0.06111108,-0.035553824,0.16623884,-0.050757717,0.14931223,1090,72.82,77.0,MORT_30_AMI,bed_count
-0.48716506,-2.8140554,0.10722359,0.08150813,0.09160479,0.037281863,-0.21131939,-0.29737094,0.3941339,-0.07941632,-0.09114146,0.46302885,0.0897266,-0.24972622,-0.14121938,-2.906923,0.36748326,0.060565602,0.15009548,0.023493132,-0.04081063,0.15279369,-0.012833246,1091,67.66,67.88,bed_count,poverty_rate
-0.26284036,-2.5785768,0.36505994,-0.11024394,0.18076351,-0.13078715,0.22419982,-0.1708261,-0.1851299,0.27310467,-0.06308422,0.17578259,0.18218131,-0.20880029,-0.05879576,-2.8893366,0.323406,0.054606996,0.13059491,-0.06811546,-0.11148873,0.24459583,0.12447943,1092,68.42,68.75,bed_count,MORT_30_AMI
0.27210748,0.23462152,0.19197257,-0.10908695,0.42783195,0.10181685,-0.085934445,0.3183399,-0.1451554,-0.080636606,0.019034516,0.2650406,0.123803206,-0.23210691,-0.009809733,1.3998263,0.2525319,0.04291751,0.08359284,-0.03209193,0.065920405,-0.023665173,-0.022005694,1093,76.03,74.75,pct_uninsured,bed_count
-0.47582307,-2.6294234,-0.31386292,0.1998661,0.24724665,-0.14589171,0.24890375,-0.3079627,-0.17781498,0.60354084,-0.08726704,0.38608125,0.17453188,-0.2553268,-0.13178259,-2.7027674,0.40277782,0.054430146,0.16637467,-0.06519622,-0.18327598,0.48904216,-0.016186982,1094,68.45,68.0,bed_count,COMP_HIP_KNEE
-0.57922107,-0.047868095,-0.20361936,0.29486927,0.24387798,-0.59235346,-0.03763998,-0.49718395,-0.028206782,0.4277598,-0.008197628,0.4097898,0.13519126,-0.1504692,-0.10061301,-2.3638363,0.31440237,0.022124909,0.12123794,-0.12312869,-0.13427855,0.25307307,-0.014317183,1095,70.32,67.75,bed_count,COMP_HIP_KNEE
-0.2517186,-0.37314132,-0.33263683,-0.39367095,-0.40417957,-0.2350683,0.02760593,-0.1990221,-0.019653805,-0.09753588,0.06838768,0.22752227,0.13715951,-0.10197096,-0.022870459,-1.3314643,0.38029537,0.035367057,0.115396485,-0.06365182,-0.0052309735,0.17433503,-0.023084367,1096,70.29,70.0,bed_count,pct_metro
-0.45629522,-2.9637496,-0.13241492,-0.109573774,0.06707168,-0.55542254,-0.147426,-0.30954772,-0.02239018,-0.03149176,-0.0077392133,0.23456411,0.12333221,-0.21716933,-0.059084002,-2.3072438,0.48898292,0.07088925,0.18054537,-0.04388754,-0.12809114,-0.6992389,-0.017151965,1097,65.93,66.25,hospital_overall_rating,pct_metro
0.37281722,-2.2616432,0.17311093,-0.21358037,0.632975,0.082382284,0.026319318,0.30464804,-0.006565398,-0.069413155,0.089202076,0.39825314,0.22326602,-0.17903136,0.039432168,-0.13163121,0.52032363,0.05797385,0.13255315,0.008046336,-0.020344881,0.36259106,-0.021435266,1098,73.49,75.62,hospital_overall_rating,MORT_30_PN
-0.6420018,-4.725649,-0.26527518,-0.09240299,0.4088944,-0.13154615,0.66849804,-0.33691728,-0.06977657,-0.055825397,-0.06283003,0.33067915,0.08966525,-0.15726444,-0.16141205,-3.1282089,0.36453813,0.06819044,0.19637793,0.01360312,-0.13138594,0.040042557,-0.009645567,1099,65.18,67.0,hospital_overall_rating,READM_30_HF
-0.80717427,1.2177489,-0.4580035,-0.55949295,0.10874945,-0.33631796,-0.670589,-0.3364392,-0.04358494,0.28563085,-0.09951208,0.15046827,0.21525519,-0.09683525,-0.09684542,-2.6892958,0.19118665,0.007962332,0.08416166,-0.08700038,-0.053911608,-0.045509797,-0.024915475,1100,68.83,66.12,bed_count,hospital_overall_rating
0.07948346,-4.719933,0.614552,-0.0495014,-0.73421586,0.00066836085,-0.15044093,-0.10522856,0.14812502,0.1733055,0.021263734,0.21673594,0.14853124,-0.29840374,-0.100716904,-3.1368475,0.20540671,0.022478227,0.14172746,-0.050385088,-0.13361827,0.060617916,-0.02081921,1101,65.31,65.25,hospital_overall_rating,MORT_30_AMI
-0.52082545,-2.5635426,-0.41994646,0.10453319,-0.28027543,-0.1121867,-0.14416796,-0.37238607,-0.023822164,-0.06397718,-0.122122236,0.40950716,0.12955925,-0.16935687,-0.06598494,-2.4116974,0.26897568,0.03167164,0.11816091,-0.046703104,-0.1023337,0.26780918,-0.014245258,1102,66.87,71.38,hospital_overall_rating,poverty_rate
-0.2129307,0.098110795,0.1381773,-0.05257304,0.24325342,0.07907448,-0.104594946,-0.1373302,0.39900115,-0.1301979,0.08304402,0.2778321,0.12574215,-0.27297392,-0.02126821,0.9564294,0.3188945,0.035916694,0.070879,-0.050840907,0.094526626,0.09453508,-0.027145082,1103,74.98,71.5,pct_uninsured,bed_count
-0.4323057,1.4396293,-0.7812952,-0.21451515,-0.11422195,-0.013669786,0.02818017,-0.19281206,-0.04857123,-0.11571112,0.072437555,0.23709889,0.14446898,-0.029665988,-0.013298117,0.028787363,0.27615154,0.01892915,0.093065225,0.01678883,0.052035723,0.07459477,0.10436814,1104,73.6,73.62,MORT_30_AMI,hospital_overall_rating
-0.38510638,-2.3567367,-0.08844511,1.0520983,-0.17216204,0.052686684,0.1566107,-0.18123193,0.42968777,1.1043073,-0.12938954,0.16265783,0.13381088,-0.3280458,-0.14115995,-2.7924113,0.32227567,0.08101363,0.12109743,0.08038434,-0.054678295,0.112738535,-0.013993158,1105,70.14,70.38,bed_count,COMP_HIP_KNEE
-0.68611914,-0.09557782,0.103272505,-0.50540525,0.33262098,0.060128037,0.5277927,-0.41512793,0.23755941,-0.062454287,0.06714755,0.4619546,0.1701978,-0.1699204,-0.07857936,-1.7489381,0.6214903,0.05262639,0.14576013,0.037542388,-0.18434967,0.15173723,-0.009541301,1106,71.99,71.75,bed_count,pct_metro
0.3601736,0.7672039,0.10761133,-0.3441196,0.06073855,0.074228734,-0.11313851,0.16288364,-0.14673631,-0.103973754,0.07572969,0.23914307,0.12433886,-0.16668679,0.020106828,1.0069224,0.24343355,0.03335435,0.057263516,-0.017230917,0.062010463,-0.42877373,-0.03700561,1107,75.01,70.62,hospital_ownership,bed_count
-0.22399445,1.2835286,-0.43222672,-0.04220336,0.14901148,0.04943027,-0.01409307,0.007892094,0.33116102,-0.097105116,0.123795986,0.08173196,0.107778855,-0.20212471,-0.03649488,-0.07241736,0.29465574,0.03583996,0.048201717,-0.06086781,-0.07582273,-0.4620094,-0.02960911,1108,73.74,70.25,hospital_ownership,hospital_overall_rating
-0.07398616,3.9411132,0.08941985,0.025651397,0.39891618,0.11318893,-0.11594227,0.025139045,-0.15470737,-0.040939923,0.24839556,0.31035224,0.17142579,-0.02777597,0.107798256,2.214385,0.31201366,0.0569819,0.104222946,0.02325344,0.447798,0.23835346,0.43971765,1109,81.83,83.5,OP_22,hospital_overall_rating
-0.30931067,-0.116378784,0.10993813,0.039983716,-0.61472476,0.071902536,0.13148387,-0.1833708,-0.07705465,0.39894778,0.05819893,0.3286139,0.13299832,-0.25709605,-0.039756514,1.0933323,0.32553884,0.031882316,0.09868205,-0.04080427,-0.085665435,-0.021360926,0.1148071,1110,74.17,72.0,MORT_30_PN,bed_count
0.0061535747,-2.7206607,-0.7168777,0.5495746,0.21465394,-0.07284281,0.25408384,-0.1466268,0.20558314,0.21882151,-0.061156236,0.46954414,0.14285372,-0.23033342,-0.034847718,-2.6231747,0.40063372,0.060499385,0.14999472,-0.062139302,-0.24077149,0.8171764,0.19402689,1111,69.75,71.0,hospital_overall_rating,hospital_ownership
-0.10710088,-2.6233597,0.06642383,0.12979978,0.16518274,-0.13598555,0.09792361,-0.22489223,-0.1624387,-0.06734765,-0.0029955436,0.36955687,0.10015408,-0.18991861,-0.04056232,-2.6762865,0.41957068,0.06144294,0.13557304,0.029722933,-0.11951687,0.14773703,-0.018828074,1112,68.33,68.5,bed_count,pct_metro
-0.87973803,-3.0779154,-0.9056925,-0.08017477,-0.48128626,-0.04286199,-0.071857475,-0.422687,0.026449576,0.67748874,-0.1436708,0.20693208,0.1318106,-0.22524649,-0.13571396,-2.643181,0.31649143,0.024928208,0.11783149,-0.087488584,-0.09748329,0.17392056,-0.014543634,1113,65.34,64.0,hospital_overall_rating,COMP_HIP_KNEE
0.36364964,0.08284893,0.16553913,0.13383451,-0.8852022,0.056541853,0.029592386,0.29355446,-0.20930208,-0.12326575,0.12918006,0.32600996,0.13717203,-0.1963943,0.0671231,1.2782804,0.34067133,0.046090525,0.0945462,0.027060296,0.087108895,-0.13511442,-0.026340354,1114,75.06,72.88,MORT_30_PN,bed_count
-0.018746074,0.05021514,0.13855064,0.18309937,0.59804213,0.08579274,0.08472146,-0.21563172,-0.22229674,-0.110562935,0.09856678,0.31577572,0.092856444,-0.15531664,0.03517006,0.5171587,0.34963715,0.043413226,0.100684434,0.038123094,0.05199946,0.05545143,-0.0128887165,1115,75.08,69.5,OP_22,MORT_30_PN
-0.23125,1.4066563,-0.1892348,-0.26404652,0.33623868,-0.07512913,0.07057199,-0.18933132,-0.13364998,-0.09284816,0.06974064,0.3136105,0.17387632,-0.051064316,0.009268973,-2.5088036,0.30385062,0.022267107,0.106418505,-0.013292275,-0.08326633,0.076345116,0.19609061,1116,72.23,72.62,bed_count,hospital_overall_rating
-0.06100697,0.1958788,-0.16836528,0.30104864,0.46921995,-0.31355086,-0.026036406,0.18057965,-0.03027561,0.06823859,0.08062363,0.09191444,0.090078846,-0.107176535,-0.0013323197,-2.145173,0.3970948,0.06627632,0.1070731,-0.035639986,-0.09051362,-0.50144136,-0.025753185,1117,71.52,74.75,bed_count,MORT_30_PN
-0.4232598,-2.5060997,0.39836589,-0.290203,0.15642248,-0.13789329,-0.038767822,-0.31574973,-0.10871014,0.3848172,-0.1067668,0.19233021,0.13274035,-0.19322976,-0.12163608,-2.6851542,0.27590436,0.039978255,0.11565362,-0.0469219,-0.0056235106,0.13991414,0.07568597,1118,67.91,67.0,bed_count,MORT_30_AMI
-0.28590497,-2.3635597,-0.008399877,-0.29591584,0.1785747,-0.24796805,0.54887044,-0.30938935,0.30153984,-0.03851693,-0.08275703,0.43625608,0.10246279,-0.15928663,-0.060356405,-2.6334686,0.37629923,0.04571882,0.1680247,0.01259284,-0.04761945,0.16813661,-0.007802939,1119,68.77,69.38,bed_count,READM_30_HF
-0.26378536,-2.48244,-0.4348825,-0.21136783,0.207896,0.12226479,0.6060374,-0.19490482,-0.09941851,-0.045132075,-0.15440905,0.39335686,0.11487999,-0.13092777,-0.04459313,-2.9413633,0.317012,0.04675922,0.09092297,-0.036671676,-0.05703517,0.15771642,-0.008208628,1120,67.93,67.0,bed_count,READM_30_HF
-0.5689486,-0.2142209,-0.2442261,-0.34849775,0.29657763,-0.1206937,0.12768827,-0.4316011,-0.07904329,-0.06318055,0.007437987,0.28353074,0.111557126,-0.12688318,-0.03782176,-2.4742599,0.39499635,0.039510883,0.10245208,-0.026474807,-0.17129721,0.13539019,-0.0113569,1121,69.55,71.75,bed_count,pct_metro
-0.49528337,1.3601924,-0.5055168,-0.38407487,0.0063784444,-0.027724832,-0.15306588,-0.374998,-0.02315688,0.60878974,0.03718073,0.17698081,0.21125565,-0.07048679,-0.102520525,-2.1850023,0.26201877,0.017814681,0.12404665,-0.09031441,-0.11171714,-0.13430445,0.24454816,1122,71.37,70.75,bed_count,hospital_overall_rating
0.15057358,0.09787988,0.17765185,0.17115654,0.1256584,0.09529353,0.08224725,0.21480204,-0.19921865,-0.12404663,0.13396673,0.2535214,0.15085706,-0.20054065,0.04913386,1.2023239,0.26628536,0.036129672,0.09324601,-0.027371982,0.1876372,-0.042602263,0.23248705,1123,76.1,75.0,pct_uninsured,bed_count
-0.5761569,-0.23614874,-0.45015988,-0.36802658,0.22603317,-0.46560013,0.5816864,-0.3760416,-0.11696792,0.37956655,-0.003732564,0.36353415,0.14586593,-0.098962925,-0.048633054,-2.6763456,0.43404323,0.050369445,0.13257632,-0.04735371,-0.16052367,0.14540386,-0.012195278,1124,69.8,70.5,bed_count,READM_30_HF
-0.67307884,-0.26305217,-0.45550466,0.5755823,0.46644038,-0.46879888,0.0045721075,-0.54254544,-0.16840057,-0.08913328,0.020112872,0.32873857,0.094273865,-0.25267422,-0.06434789,-0.27872306,0.4494217,0.060360692,0.08690053,0.0009931801,-0.076444425,0.18335305,-0.011228611,1125,71.9,69.75,avg_er_wait_minutes,MORT_30_HF
-0.81097215,-0.27699813,-0.59274584,-0.25843966,0.15609175,-0.19118696,0.118549936,-0.56570655,-0.05284605,-0.07903575,0.05416255,0.23782884,0.12370399,-0.12824391,-0.080057256,-0.96048176,0.539166,0.049157653,0.14174841,-0.03935292,-0.056193646,-0.48876053,0.098591685,1126,69.91,66.12,bed_count,pct_metro
-0.3324736,0.09200736,0.1338915,0.16187878,-0.013522591,0.1081669,0.11463845,-0.18732847,-0.20752774,-0.09604944,0.117425136,0.35043848,0.1376433,-0.12554902,0.02090768,0.52071506,0.52889174,0.055650827,0.1343148,0.074155375,0.08779291,0.22652774,-0.01983232,1127,74.86,77.0,avg_er_wait_minutes,pct_metro
-0.8447438,-0.27975956,0.10609399,-0.35708898,-0.1496618,-0.19870456,0.20375934,-0.43457544,-0.15089276,-0.079580255,0.040908564,0.13531107,0.12636063,-0.23950996,-0.04659954,-1.5717444,0.52763236,0.022121716,0.13116324,-0.0667114,-0.21318723,0.23734573,0.09504202,1128,69.97,69.5,bed_count,pct_metro
1.1913582,0.22625965,0.17961462,0.20920834,0.31495973,0.10105995,0.051189892,0.30923876,0.7582352,-0.0773971,0.07531659,0.31855866,0.27661225,-0.12595415,0.10806635,1.1485274,0.22486603,0.016876783,0.07963949,0.034702092,0.022571828,0.60876447,-0.02123555,1129,79.01,71.62,pct_uninsured,avg_er_wait_minutes
-0.059840504,0.094290435,0.1723668,0.1491287,0.07338413,0.101704635,0.083857134,0.05229792,-0.07557967,-0.16754262,0.1154004,0.2911214,0.061839726,-0.19483618,0.017361673,1.1857753,0.35618132,0.025988583,0.08030536,0.013867707,0.3604371,-0.21657822,0.20084855,1130,75.7,92.25,hospital_ownership,bed_count
-0.4199442,-2.6543477,0.12934363,-0.22748153,-0.51225317,0.06326189,-0.031201228,-0.25619078,-0.08848793,-0.09356097,0.090815544,0.3231243,0.17352624,-0.18736647,-0.022613304,0.65820277,0.59028184,0.085350394,0.14205529,-0.006159632,-0.0068266955,-0.5987922,-0.012869576,1131,70.11,71.75,hospital_overall_rating,bed_count
